"UBIPROV_INEI","PROVINCIA.x","AGUA_2017","DESAGUE_2017","LUZ_2017","PROMEDIO_SSBB_2017","AGUA_2007","DESAGUE_2007","LUZ_2007","PROMEDIO_SSBB_2007","AGUA_1993","DESAGUE_1993","LUZ_1993","PROMEDIO_SSBB_1993"
"1403","Lambayeque",93.1965037588761,43.6974556369245,85.3202340091436,74.0713978016481,50.3944052879524,31.7331921265018,49.8247087609101,43.9841020584548,39.2357749811767,19.3825965365172,29.512208239217,29.3768599189703
"1501","Lima",92.6816384700257,89.4623482898124,96.012320706142,92.7187691553267,86.6714859690203,83.328356879816,94.7074980312451,88.2357802933605,81.7822283505504,71.7101200298379,85.2985826985239,79.5969770263041
"1502","Barranca",94.7909563027855,82.5394743744426,94.2165451397996,90.5156586056759,82.0097889262772,70.2569593147752,83.3710614866932,78.5459365759152,67.8380245208081,55.0854774650319,72.3968226558453,65.1067748805618
"1503","Cajatambo",81.6118573413617,45.6692913385827,86.2899490504863,71.1903659101436,64.3262987012987,24.1071428571429,69.8863636363636,52.7732683982684,39.0758005674909,14.3088771787596,14.3088771787596,22.5645183083367
"1504","Canta",86.5796344647519,60.6266318537859,85.8746736292428,77.6936466492602,73.8848741589833,30.8497383503613,58.6344380762522,54.4563501951989,64.4638807904114,41.7557499190152,37.4797538062844,47.8997948385703
"1505","Cañete",82.9573974648156,61.7133144835912,83.8199320138514,76.1635479874194,64.4239533651298,44.8224695283519,77.4711181770005,62.2391803568274,59.8724678754307,27.8380728478954,60.7742101703649,49.4949169645637
"1506","Huaral",93.4440485280394,68.3210316450327,91.8893696445236,84.5514832725319,69.084637431202,51.7056839221853,83.8359499835138,68.2087571123004,58.1243658501232,39.9550659515872,58.3272938106972,52.1355752041359
"1507","Huarochirí",85.9144632630681,61.368344096503,81.4426708907031,76.2418260834247,59.8439700942681,38.7095026546755,65.8522050059595,54.8018925849677,59.0174259920218,31.8426761844776,46.0214150745329,45.6271724170108
"1508","Huaura",88.6642468835712,69.1034210915302,89.8533348662276,82.540334280443,72.0255108570453,59.5367091847617,81.6539396783414,71.0720532400495,56.1173760155208,44.0281314417364,64.1415060021826,54.7623378198133
"1509","Oyón",94.7265625,78.4071180555556,93.4027777777778,88.8454861111111,71.6366579000607,40.8051790410682,77.0584665183087,63.1667678198125,64.532744665195,26.1221486387049,52.8084375766495,47.8211102935165
"1510","Yauyos",80.0327332242226,40.9611664930814,85.6420175569112,68.878639091405,30.8608762490392,18.6779400461184,66.6922879836024,38.7437014262533,51.2296110414053,24.3538268506901,20.1631116687578,31.9155165202844
"1601","Maynas",81.6279823587769,60.2964432701091,84.9764750950328,75.6336335746396,51.3759845182233,49.780986963262,71.807143674633,57.6547050520394,52.8880894177698,44.3045369986009,63.7485970819304,53.6470744994337
"1602","Alto Amazonas",78.7392283763006,39.5001251474953,71.5879429327422,63.2757654855127,34.8738704819277,25.9036144578313,50.2541415662651,37.0105421686747,15.8960720130933,12.7352700490998,27.9306464811784,18.8539961811238
"1603","Loreto",46.0522432113341,11.0537190082645,64.7948642266824,40.633608815427,18.3838021859882,8.54685540225766,42.1877799677477,23.0394791853312,14.3336343697587,4.63166043091214,20.4876790091601,13.1509912699437
"1604","Mariscal Ramón Castilla",43.4887537407086,9.75962930784825,60.729800173762,37.9927277407729,6.83391871550427,4.45559458103362,37.7320622177622,16.3405251714334,8.1229203366608,3.77764728909767,25.778038755138,12.5595354602988
"1605","Requena",53.4995047870584,16.87025420931,70.3449983492902,46.9049191152195,15.0251380532432,9.91510755789994,60.2983598450507,28.4128684853979,11.6455381556053,5.94084016902809,28.4613472532936,15.349241859309
"1606","Ucayali",59.2505854800937,11.0572097691536,57.694881231181,42.6675588268094,24.4014973448246,7.7478889179072,59.4846348045617,30.5446736890978,10.8761329305136,4.19020097202154,35.5181925653487,16.861508822628
"1607","Datem del Marañón",53.3909244365008,12.153708668454,42.1805183199285,35.9083838082944,4.06970079101227,6.5688409950705,26.928808896022,12.5224502273683,NA,NA,NA,NA
"1608","Putumayo",33.2155477031802,15.8421672555948,43.8751472320377,30.9776207302709,NA,NA,NA,NA,NA,NA,NA,NA
"1701","Tambopata",90.0262042638543,49.8010417003656,86.9593348646113,75.5955269429437,78.7647212771526,43.8680973567129,74.7605338916514,65.7977841751723,50.3641281731169,25.572201414898,57.4490220557636,44.4617838812595
"1702","Manu",78.2774945375091,32.7567370721049,67.115804806992,59.383345472202,28.3217519477785,8.29648347020425,44.9778900821225,27.1987085000351,6.29558541266795,2.61036468330134,17.1976967370441,8.70121561100448
"1703","Tahuamanu",91.8401611820013,38.2471457353929,82.5386165211551,70.8753078128498,41.435011269722,32.4943651389932,63.2231404958678,45.717505634861,15.7012195121951,16.3109756097561,51.4481707317073,27.8201219512195
"1801","Mariscal Nieto",94.4912012241775,77.5895361970343,87.8456661930266,86.6421345380794,79.8022045048578,62.6933298479502,77.6325534788481,73.3760292772187,73.5663082437276,57.0265830346476,65.1359020310633,65.2429311031462
"1802","General Sánchez Cerro",79.1251206175619,31.7626246381473,57.3335477645545,56.0737643400879,22.5819186735097,16.9627582576655,55.7046979865772,31.7497916392508,35.2683461117196,6.37093829864914,17.4516246805403,19.6969696969697
"1803","Ilo",96.7971217971218,84.481396981397,91.2513162513163,90.8432783432783,97.0773301970009,81.728903263746,94.7721258453396,91.1927864353622,86.5131861523924,67.4684305472039,78.661627007989,77.5477479025284
"1901","Pasco",90.6624626399974,75.2980589220613,86.6062337832956,84.1889184484514,51.2437667541002,44.4441241749056,81.9416020522872,59.2098309937644,65.165472534971,28.0033359869593,66.0184237461617,53.0624107560307
"1902","Daniel Alcides Carrión",84.4589334371351,39.3149085247178,68.3437135072012,64.0391851563514,32.6930080116533,11.6533139111435,58.6853605243991,34.3438941490653,42.0958083832335,4.32335329341317,22.9101796407186,23.1097804391218
"1903","Oxapampa",76.7047167779453,34.4174025414603,67.9646780099074,59.695599109771,19.3300183198116,14.4255430515572,51.2902381575504,28.348599842973,26.0681987886833,16.1619513813988,16.6846428275118,19.6382643325313
"2001","Piura",81.7067321330026,56.9381766043808,87.659045546209,75.4346514278641,71.6506829410055,48.1034029421126,70.4238801012994,63.3926553281392,70.3556450093695,35.6200239938925,50.2136646209064,52.0631112080561
"2002","Ayabaca",74.2892784452761,13.823780447771,69.7656096119756,52.6262228350076,23.5897960575677,7.65977764136144,26.7239615305914,19.3245117431735,17.6729048006509,3.79983726606998,7.74613506916192,9.73962571196094
"2003","Huancabamba",68.8797211295532,16.5275512488407,72.9604400524481,52.7892374769473,21.0067865388652,9.27726859301756,26.810326733366,19.0314606217496,11.0860513532269,4.08136710617627,7.7940666204025,7.65382835993523
"2004","Morropón",88.3877714489142,39.0730687077252,85.3951584193663,70.9519995253352,64.9268495860884,21.3594002186703,66.0800749726662,50.7887749258083,39.641959798995,11.5515075376884,18.605527638191,23.2663316582915
"2005","Paita",75.8908917841632,62.0381938247368,88.4407162829437,75.4566006306146,70.7673318247274,42.0366179798395,76.4204896111911,63.074813138586,80.6957708049113,21.3710777626194,57.6466575716235,53.237835379718
"2006","Sullana",81.73282171173,63.0095039642204,90.2978247611303,78.3467168123602,67.0717402524281,52.9144966296001,80.1670342044761,66.7177570288348,66.8890647970146,40.6423159561235,48.7775641750537,52.1029816427306
"2007","Talara",89.3104108016509,85.3745866017985,91.1963265640801,88.6271079891765,79.4111570247934,79.0874655647383,87.2796143250689,81.9260789715335,89.6242288278183,61.0811510418914,79.4296561542776,76.7116786746624
"2008","Sechura",82.8711420922362,57.8825074506238,83.229782290246,74.6611439443687,78.9316452094744,24.9448751689309,66.9037627142755,56.9267610308936,NA,NA,NA,NA
"2101","Puno",94.0695296523517,46.8006487553769,77.3810027501587,72.7503937192958,50.5453942808931,41.1848012776087,69.4759996384126,53.7353983989715,37.9292085862083,25.1843102113967,33.1147407437579,32.0760865137876
"2102","Azángaro",90.9283663007595,21.1895112590247,72.5596500174454,61.5591758590766,25.3727390694102,12.7486030560631,40.8781547098859,26.3331656117864,19.1962148308784,3.23879798349621,6.1508998225702,9.52863754564828
"2103","Carabaya",67.0901467505241,31.58071278826,54.0335429769392,50.9014675052411,29.7539149888143,14.2812548774778,43.6501742885386,29.2284480516102,26.5267348231249,5.15697095811092,10.8024970596218,14.1620676136192
"2104","Chucuito",89.7476560109062,16.0865815318699,64.4047519683944,56.7463298370568,31.6978851963746,9.67371601208459,48.797583081571,30.0563947633434,12.7273438416709,3.73137247232761,7.27109164156921,7.90993598518924
"2105","El Collao",94.2672178457219,21.1683956009672,71.5817798923641,62.3391311130177,20.6764469299422,14.7010380357758,56.6131688819091,30.6635512825424,15.0917176209005,6.68426903835464,9.61645358532518,10.4641467481934
"2106","Huancané",94.7894051237516,15.3973078593139,77.7073382544507,62.6313504125054,29.5360732232592,10.3284278535535,46.7830222541278,28.8825077769801,12.1213463241807,4.49512843224092,6.44375553587245,7.68674343076469
"2107","Lampa",83.9406031268398,27.9126054817819,60.3584745208347,57.4038943764855,22.2689718482252,17.1894124847001,37.6606487148103,25.7063443492452,24.0443213296399,6.17728531855956,7.42382271468144,12.5484764542936
"2108","Melgar",87.2135391696232,41.2983028094736,69.3259181129543,65.9459200306837,46.8787515006002,27.3859543817527,43.8175270108043,39.3607442977191,31.6087113464084,11.5268920707496,23.6493803393093,22.2616612521558
"2109","Moho",96.4117515137923,16.5620094191523,77.6407266203185,63.5381625177544,55.1372048500319,11.9336311423101,59.1150818974686,42.0619726299369,17.1188307137852,2.51276404044449,4.70517569326259,8.11225681583075
"2110","San Antonio de Putina",62.2249289484369,28.8834754364596,69.9878197320341,53.6987413723102,23.1823247885662,4.26145676260408,40.7133023011867,22.7190279507856,26.1295079769406,4.07561335299638,12.3743129105778,14.1931447468383
"2111","San Román",99.1410236976403,62.601687635794,90.6687383153959,84.1371498829434,65.0629351674601,64.7867997086178,82.0884649917837,70.6460666226205,42.3596047240299,30.820679681851,62.6626898047722,45.2809914035511
"2112","Sandia",67.5263835263835,21.7297297297297,52.3346203346203,47.1969111969112,17.6681048090077,12.0751341681574,44.001894138693,24.5817110386194,20.8225651628147,4.13497747914052,4.06113859558443,9.67289374584656
"2113","Yunguyo",95.1474245115453,21.0799289520426,81.3854351687389,65.8709295441089,39.1218922390992,16.511750925716,74.3822262525504,43.3386231391219,26.1336890004707,9.22642397614938,11.5565667660442,15.6388932475548
"2201","Moyobamba",93.2087864423583,48.4741456764879,88.3539362394275,76.6789561194246,61.1121477887666,33.3009889904833,54.166822168315,49.5266529825216,43.2127520197977,20.8312104228838,41.5896353446393,35.2111992624403
"2202","Bellavista",64.7996701257645,27.8949900350491,78.0771081025359,56.9239227544499,32.4473684210526,14.859649122807,49.0614035087719,32.1228070175439,25.3943217665615,7.44479495268139,23.6908517350158,18.8433228180862
"2203","El Dorado",83.1098026387526,25.5261149274888,77.8541053320249,62.1633409660888,50.4202819956616,10.5477223427332,35.7510845986985,32.2396963123644,0.259067357512953,0.259067357512953,12.1761658031088,4.23143350604491
"2204","Huallaga",82.8571428571429,46.2572721396251,72.6050420168067,67.2398190045249,55.3535353535354,26.4646464646465,42.8619528619529,41.5600448933782,44.390362618642,26.7218301289852,44.2686785105865,38.4602904194046
"2205","Lamas",88.3806421591438,31.1586784550954,83.0665425779432,67.5352877307275,44.7659761043516,10.758522415872,41.5543132741423,32.3596039314553,25.6358560794045,6.91687344913151,23.6352357320099,18.7293217535153
"2206","Mariscal Cáceres",78.9319141126812,46.8159295283538,86.29106258029,70.6796354071083,56.628423080144,42.0902771962147,56.2264466962566,51.6483823242051,44.1673279673506,26.8336923251332,44.4734157125042,38.4914786683294
"2207","Picota",85.9352756951694,39.4419664040998,84.5496820726962,69.9756413906551,52.096018735363,16.0421545667447,61.0070257611241,43.048399687744,11.9443900528686,2.72175445467006,37.9283336596828,17.5314927224072
"2208","Rioja",95.0418141385035,25.9122372913208,85.9335358787233,68.9625291028492,45.6028339580673,14.85768422787,61.9557605964493,40.8054262607955,23.3093844900378,7.89571142878305,27.7460928820087,19.6503962669432
"2209","San Martín",94.7055801048197,74.5925393073682,94.4692220737848,87.9224471619909,74.9346157091032,56.1320622064737,81.0483984364015,70.7050254506595,70.7782876744078,42.5717331849998,64.9979140592407,59.4493116395494
"2210","Tocache",88.0220994475138,36.6187845303867,83.2983425414365,69.3130755064457,22.971506880603,24.3590475646662,58.5679209729915,35.2994918060869,7.26530612244898,14.7441130298273,22.392464678179,14.8006279434851
"2301","Tacna",95.2851939719985,76.119668972277,87.3826310689344,86.2624980044033,89.8592651600911,71.625228851341,82.4353975374897,81.3066305163073,85.0200855254633,65.6472722560581,76.4079305429571,75.6917627748261
"2302","Candarave",78.6158309158724,52.7973476999586,76.0049730625777,69.1393838928029,18.9679715302491,32.5622775800712,73.9501779359431,41.8268090154211,54.52,10.64,45.32,36.8266666666667
"2303","Jorge Basadre",89.8205546492659,73.605220228385,86.5252854812398,83.3170201196302,65.436770734784,52.8855250709555,83.9798170923999,67.4340376327131,67.8405315614618,63.7873754152824,76.4451827242525,69.3576965669989
"2304","Tarata",82.9396325459318,57.6115485564304,70.82239720035,70.4578594342374,54.9135075450865,42.2156790577843,63.1947000368053,53.4412955465587,65.5629139072848,24.4591611479029,55.6291390728477,48.5504047093451
"2401","Tumbes",86.5812315164338,71.4433411074511,91.2192541655647,83.0812755964832,75.558602181903,57.4208039204247,83.3323610057756,72.1039223693678,75.5829401255211,42.6588483210408,73.5260433368455,63.9226105944691
"2402","Contralmirante Villar",82.2336830873199,55.6642361728615,86.8575493508803,74.9184895370206,50.036469730124,25.115487478726,76.2703622659859,50.474106491612,20.3995389934691,9.87322320399539,57.0495582020745,29.1074401331797
"2403","Zarumilla",80.7568673290473,59.3877849210988,87.1931618936295,75.7792713812585,75.0951869569462,44.8696670897198,75.6907156106609,65.218523219109,67.91104050834,44.7577442414615,59.3328038125496,57.333862854117
"2501","Coronel Portillo",92.2152560083595,39.0282131661442,82.7319415727339,71.3251369157459,48.5568195989857,31.3744509263237,72.7770310529744,50.9027671927612,33.5671411816112,23.4827403812984,56.2449692983465,37.7649502870854
"2502","Atalaya",57.8695688020447,19.6388820183032,39.9538296644406,39.1540934949295,23.9625452223877,8.15067035539477,31.7833581613109,21.2988579130311,8.645695987945,2.12846110378602,16.2554153324543,9.00985747472845
"2503","Padre Abad",83.4999333599893,34.4928695188591,75.8296681327469,64.6074903371985,16.9444907484581,13.3772295382564,43.4072345390898,24.5763182752681,9.60917312661499,5.92700258397933,20.0581395348837,11.8647717484927
"2504","Purús",74.8169838945827,9.37042459736457,41.5812591508053,41.9228892142509,0.543478260869565,0.951086956521739,32.3369565217391,11.2771739130435,0.663716814159292,0.442477876106195,20.5752212389381,7.22713864306785
